Starting Listening.
start freq: 1950
end freq: 2050
bandwidth: 30
center_freq_khz: 2000
span_khz: 100
34	155184
35	181433
36	210014
37	240664
38	273049
39	306756
40	341309
41	376167
42	410736
43	444380
44	476434
45	506218
46	533052
47	556275
48	575260
49	589434
50	598295
51	601430
52	598533
53	589418
54	574033
55	552472
56	524984
57	491976
58	454019
59	411842
60	366331
61	318516
62	269561
63	220744
64	173438
65	129086
66	89172.3
67	55192.3
68	28619.7
69	10871.6
70	3272.29
71	7017.04
72	23136.4
73	52461.1
74	95590.1
75	152860
76	224320
77	309710
78	408444
79	519603
80	641928
81	773828
82	913388
83	1.05839e+06
84	1.20636e+06
85	1.35455e+06
86	1.50006e+06
87	1.63983e+06
88	1.77072e+06
89	1.88959e+06
90	1.99335e+06
91	2.07905e+06
92	2.14395e+06
93	2.18565e+06
94	2.2021e+06
95	2.19175e+06
96	2.15359e+06
97	2.08727e+06
98	1.99315e+06
99	1.87237e+06
Starting Listening.
start freq: 2950
end freq: 3050
bandwidth: 30
center_freq_khz: 3000
span_khz: 100
0	3.80369e+06
1	3.79095e+06
2	3.74749e+06
3	3.67401e+06
4	3.57171e+06
5	3.44228e+06
6	3.28783e+06
7	3.11091e+06
8	2.91442e+06
9	2.70157e+06
10	2.47586e+06
11	2.24098e+06
12	2.00077e+06
13	1.75914e+06
14	1.52001e+06
15	1.28727e+06
16	1.06466e+06
17	855745
18	663847
19	491980
20	342805
21	218577
22	121114
23	51757.3
24	11349.8
25	222.202
26	18184.2
27	64527.4
28	138036
29	237008
30	359281
31	502273
32	663025
33	838250
34	1.0244e+06
35	1.2177e+06
36	1.41428e+06
37	1.61015e+06
38	1.80136e+06
39	1.98403e+06
40	2.15442e+06
41	2.30901e+06
42	2.44458e+06
43	2.55825e+06
44	2.64755e+06
45	2.71048e+06
46	2.74554e+06
47	2.75176e+06
48	2.72876e+06
49	2.67674e+06
50	2.59649e+06
51	2.48941e+06
52	2.35745e+06
53	2.20315e+06
54	2.02957e+06
55	1.84024e+06
56	1.63912e+06
57	1.43056e+06
58	1.21918e+06
59	1.00986e+06
60	807602
61	617480
62	444537
63	293701
64	169693
65	76940.9
66	19488.7
67	919.92
68	24278.8
69	92001.8
70	205857
71	366892
72	575394
73	830860
74	1.13198e+06
75	1.47662e+06
76	1.86186e+06
77	2.28398e+06
78	2.73854e+06
79	3.22035e+06
80	3.72364e+06
81	4.24203e+06
82	4.76869e+06
83	5.29638e+06
84	5.81758e+06
85	6.32462e+06
86	6.80977e+06
87	7.26534e+06
88	7.68389e+06
89	8.05827e+06
90	8.38179e+06
91	8.64835e+06
92	8.85253e+06
93	8.98973e+06
94	9.05629e+06
95	9.04954e+06
96	8.96794e+06
97	8.81112e+06
98	8.57993e+06
99	8.27654e+06
Starting Listening.
start freq: 3150
end freq: 3250
bandwidth: 30
center_freq_khz: 3200
span_khz: 100
0	313255
1	312312
2	307128
3	297832
4	284658
5	267938
6	248100
7	225658
8	201205
9	175398
10	148949
11	122612
12	97167.4
13	73406.3
14	52117.2
15	34069.2
16	19996.4
17	10583
18	6448.44
19	8133.48
20	16087.8
21	30658.3
22	52079.6
23	80465.5
24	115804
25	157951
26	206631
27	261438
28	321834
29	387160
30	456641
31	529396
32	604448
33	680745
34	757168
35	832556
36	905720
37	975465
38	1.04061e+06
39	1.10002e+06
40	1.15262e+06
41	1.19739e+06
42	1.23345e+06
43	1.26001e+06
44	1.27644e+06
45	1.28227e+06
46	1.27719e+06
47	1.26108e+06
48	1.23401e+06
49	1.19626e+06
50	1.1483e+06
51	1.09083e+06
52	1.02473e+06
53	951067
54	871108
55	786277
56	698147
57	608421
58	518901
59	431464
60	348030
61	270532
62	200878
63	140918
64	92408.6
65	56976.4
66	36082.1
67	30987.8
68	42723.9
69	72060.4
70	119480
71	185157
72	268938
73	370327
74	488482
75	622211
76	769975
77	929901
78	1.0998e+06
79	1.27718e+06
80	1.45931e+06
81	1.6432e+06
82	1.82571e+06
83	2.00355e+06
84	2.17336e+06
85	2.33176e+06
86	2.47542e+06
87	2.60112e+06
88	2.70583e+06
89	2.78678e+06
90	2.84151e+06
91	2.868e+06
92	2.86465e+06
93	2.83044e+06
94	2.76494e+06
95	2.66836e+06
96	2.54165e+06
97	2.38651e+06
98	2.20541e+06
99	2.00168e+06
Starting Listening.
start freq: 3350
end freq: 3450
bandwidth: 30
center_freq_khz: 3400
span_khz: 100
0	14093.9
1	14194.1
2	15027
3	16554.4
4	18706.5
5	21385.2
6	24467.3
7	27809.8
8	31255.9
9	34640.8
10	37799.1
11	40572.1
12	42814.6
13	44402.3
14	45238.5
15	45259.6
16	44440.5
17	42798.4
18	40395.5
19	37340.5
20	33787.9
21	29936.7
22	26027
23	22334.8
24	19165.9
25	16848.2
26	15722.5
27	16132.9
28	18416
29	22889.8
30	29842.4
31	39520.7
32	52120
33	67773.7
34	86544.8
35	108419
36	133297
37	160993
38	191235
39	223658
40	257817
41	293187
42	329170
43	365111
44	400307
45	434025
46	465514
47	494028
48	518846
49	539288
50	554737
51	564663
52	568637
53	566350
54	557634
55	542468
56	520996
57	493533
58	460565
59	422755
60	380936
61	336105
62	289408
63	242122
64	195640
65	151439
66	111055
67	76050.5
68	47979.5
69	28350.8
70	18590.2
71	20002.1
72	33731.1
73	60724.6
74	101698
75	157102
76	227096
77	311520
78	409882
79	521342
80	644710
81	778445
82	920668
83	1.06918e+06
84	1.2215e+06
85	1.37486e+06
86	1.52632e+06
87	1.67276e+06
88	1.81096e+06
89	1.93766e+06
90	2.04967e+06
91	2.14389e+06
92	2.21743e+06
93	2.2677e+06
94	2.29248e+06
95	2.29002e+06
96	2.2591e+06
97	2.19915e+06
98	2.11031e+06
99	1.99351e+06
Starting Listening.
start freq: 3550
end freq: 3650
bandwidth: 30
center_freq_khz: 3600
span_khz: 100
0	520133
1	516403
2	507531
3	493689
4	475137
5	452225
6	425385
7	395124
8	362021
9	326716
10	289899
11	252308
12	214709
13	177891
14	142653
15	109792
16	80088.6
17	54297.1
18	33131.6
19	17253.9
20	7260.95
21	3673.72
22	6925.82
23	17353.6
24	35186.9
25	60541.7
26	93413.1
27	133671
28	181058
29	235186
30	295540
31	361479
32	432243
33	506961
34	584657
35	664269
36	744657
37	824623
38	902927
39	978308
40	1.04951e+06
41	1.11528e+06
42	1.17444e+06
43	1.22585e+06
44	1.26849e+06
45	1.30143e+06
46	1.32388e+06
47	1.33523e+06
48	1.33501e+06
49	1.32297e+06
50	1.29904e+06
51	1.26341e+06
52	1.21644e+06
53	1.15875e+06
54	1.09119e+06
55	1.01483e+06
56	930936
57	841007
58	746708
59	649872
60	552471
61	456587
62	364374
63	278028
64	199747
65	131686
66	75922
67	34404.7
68	8917.65
69	1035.05
70	12081.6
71	43095
72	94790.9
73	167533
74	261307
75	375702
76	509895
77	662646
78	832295
79	1.01678e+06
80	1.21364e+06
81	1.42005e+06
82	1.63285e+06
83	1.84861e+06
84	2.06362e+06
85	2.27402e+06
86	2.47582e+06
87	2.66498e+06
88	2.8375e+06
89	2.9895e+06
90	3.11728e+06
91	3.21744e+06
92	3.28695e+06
93	3.32327e+06
94	3.32439e+06
95	3.28895e+06
96	3.21631e+06
97	3.10662e+06
98	2.96091e+06
99	2.7811e+06
Starting Listening.
start freq: 3750
end freq: 3850
bandwidth: 30
center_freq_khz: 3800
span_khz: 100
0	1.05622e+06
1	1.05289e+06
2	1.03692e+06
3	1.00869e+06
4	968826
5	918254
6	858136
7	789870
8	715057
9	635467
10	553006
11	469676
12	387532
13	308642
14	235044
15	168703
16	111464
17	65021
18	30870.9
19	10284.5
20	4274.84
21	13572.2
22	38604.4
23	79482.1
24	135992
25	207593
26	293423
27	392309
28	502786
29	623119
30	751332
31	885245
32	1.02251e+06
33	1.16066e+06
34	1.29715e+06
35	1.4294e+06
36	1.55487e+06
37	1.67108e+06
38	1.77568e+06
39	1.8665e+06
40	1.94157e+06
41	1.99922e+06
42	2.03806e+06
43	2.05706e+06
44	2.05554e+06
45	2.03324e+06
46	1.99029e+06
47	1.92726e+06
48	1.84512e+06
49	1.74528e+06
50	1.62955e+06
51	1.50011e+06
52	1.35951e+06
53	1.2106e+06
54	1.05652e+06
55	900630
56	746456
57	597642
58	457880
59	330845
60	220128
61	129167
62	61179.8
63	19100.5
64	5513.57
65	22596.1
66	72064
67	155124
68	272435
69	424071
70	609503
71	827581
72	1.07653e+06
73	1.35397e+06
74	1.6569e+06
75	1.98176e+06
76	2.32446e+06
77	2.68042e+06
78	3.04465e+06
79	3.41179e+06
80	3.7762e+06
81	4.13208e+06
82	4.47351e+06
83	4.79458e+06
84	5.08948e+06
85	5.35262e+06
86	5.57873e+06
87	5.76296e+06
88	5.90102e+06
89	5.98922e+06
90	6.02464e+06
91	6.00518e+06
92	5.92965e+06
93	5.79782e+06
94	5.61056e+06
95	5.36978e+06
96	5.07857e+06
97	4.74115e+06
98	4.36291e+06
99	3.95037e+06
Starting Listening.
start freq: 3950
end freq: 4050
bandwidth: 30
center_freq_khz: 4000
span_khz: 100
0	2.71915e+06
1	2.71362e+06
2	2.68869e+06
3	2.64469e+06
4	2.58229e+06
5	2.50242e+06
6	2.40626e+06
7	2.29527e+06
8	2.17112e+06
9	2.03568e+06
10	1.89101e+06
11	1.73932e+06
12	1.58291e+06
13	1.4242e+06
14	1.26563e+06
15	1.10966e+06
16	958714
17	815169
18	681294
19	559224
20	450929
21	358178
22	282517
23	225237
24	187353
25	169590
26	172366
27	195780
28	239611
29	303316
30	386036
31	486601
32	603550
33	735147
34	879405
35	1.03411e+06
36	1.19687e+06
37	1.36512e+06
38	1.53619e+06
39	1.70731e+06
40	1.87571e+06
41	2.0386e+06
42	2.19326e+06
43	2.33707e+06
44	2.46753e+06
45	2.58235e+06
46	2.67945e+06
47	2.75703e+06
48	2.81358e+06
49	2.84791e+06
50	2.85919e+06
51	2.84697e+06
52	2.81118e+06
53	2.75216e+06
54	2.67065e+06
55	2.56778e+06
56	2.44508e+06
57	2.30443e+06
58	2.14809e+06
59	1.97861e+06
60	1.79884e+06
61	1.61187e+06
62	1.42098e+06
63	1.22959e+06
64	1.04122e+06
65	859428
66	687732
67	529567
68	388221
69	266768
70	168017
71	94449.2
72	48169.3
73	30856.2
74	43721.2
75	87472.4
76	162286
77	267788
78	403041
79	566540
80	756225
81	969495
82	1.20324e+06
83	1.45386e+06
84	1.71734e+06
85	1.98929e+06
86	2.26501e+06
87	2.53958e+06
88	2.80789e+06
89	3.0648e+06
90	3.30518e+06
91	3.52403e+06
92	3.71658e+06
93	3.87835e+06
94	4.00533e+06
95	4.094e+06
96	4.14146e+06
97	4.14555e+06
98	4.10486e+06
99	4.0189e+06
Starting Listening.
start freq: 4150
end freq: 4250
bandwidth: 30
center_freq_khz: 4200
span_khz: 100
0	4.78083e+06
1	4.7625e+06
2	4.70448e+06
3	4.60773e+06
4	4.47386e+06
5	4.30508e+06
6	4.10422e+06
7	3.87461e+06
8	3.6201e+06
9	3.34494e+06
10	3.05372e+06
11	2.75134e+06
12	2.44287e+06
13	2.13348e+06
14	1.82839e+06
15	1.53273e+06
16	1.25151e+06
17	989468
18	751062
19	540346
20	360918
21	215855
22	107665
23	38235.6
24	8807.86
25	19948.3
26	71539.3
27	162779
28	292191
29	457648
30	656406
31	885146
32	1.14003e+06
33	1.41676e+06
34	1.71066e+06
35	2.01673e+06
36	2.32976e+06
37	2.64439e+06
38	2.95522e+06
39	3.25689e+06
40	3.54416e+06
41	3.81205e+06
42	4.05585e+06
43	4.27126e+06
44	4.45446e+06
45	4.60215e+06
46	4.71163e+06
47	4.78086e+06
48	4.80846e+06
49	4.79379e+06
50	4.73693e+06
51	4.63872e+06
52	4.50069e+06
53	4.32512e+06
54	4.11495e+06
55	3.87376e+06
56	3.60571e+06
57	3.31547e+06
58	3.00816e+06
59	2.68925e+06
60	2.3645e+06
61	2.03981e+06
62	1.72119e+06
63	1.41459e+06
64	1.12587e+06
65	860607
66	624088
67	421155
68	256132
69	132746
70	54048.3
71	22350.1
72	39172.7
73	105205
74	220276
75	383344
76	592493
77	844954
78	1.13713e+06
79	1.46464e+06
80	1.82239e+06
81	2.20463e+06
82	2.60505e+06
83	3.01687e+06
84	3.43295e+06
85	3.84591e+06
86	4.24824e+06
87	4.63246e+06
88	4.99122e+06
89	5.31744e+06
90	5.60446e+06
91	5.84617e+06
92	6.03713e+06
93	6.17269e+06
94	6.24912e+06
95	6.2637e+06
96	6.2148e+06
97	6.10199e+06
98	5.92608e+06
99	5.68917e+06
Starting Listening.
start freq: 4350
end freq: 4450
bandwidth: 30
center_freq_khz: 4400
span_khz: 100
0	491689
1	487764
2	479398
3	466761
4	450105
5	429763
6	406140
7	379714
8	351023
9	320666
10	289288
11	257577
12	226254
13	196062
14	167757
15	142098
16	119835
17	101699
18	88390.6
19	80566.6
20	78831.3
21	83723.6
22	95706.7
23	115158
24	142358
25	177483
26	220597
27	271645
28	330447
29	396695
30	469951
31	549648
32	635089
33	725457
34	819816
35	917120
36	1.01623e+06
37	1.11592e+06
38	1.21489e+06
39	1.3118e+06
40	1.40527e+06
41	1.49393e+06
42	1.57638e+06
43	1.6513e+06
44	1.71742e+06
45	1.77353e+06
46	1.81856e+06
47	1.85157e+06
48	1.87177e+06
49	1.87856e+06
50	1.87154e+06
51	1.85052e+06
52	1.81556e+06
53	1.76696e+06
54	1.70525e+06
55	1.63126e+06
56	1.54605e+06
57	1.45093e+06
58	1.34747e+06
59	1.23744e+06
60	1.12284e+06
61	1.00585e+06
62	888781
63	774092
64	664307
65	561992
66	469714
67	389986
68	325227
69	277707
70	249505
71	242455
72	258103
73	297668
74	361995
75	451526
76	566272
77	705785
78	869147
79	1.05496e+06
80	1.26135e+06
81	1.48596e+06
82	1.72601e+06
83	1.97826e+06
84	2.23911e+06
85	2.50461e+06
86	2.77051e+06
87	3.03235e+06
88	3.28552e+06
89	3.52532e+06
90	3.74708e+06
91	3.9462e+06
92	4.1183e+06
93	4.25926e+06
94	4.36535e+06
95	4.43334e+06
96	4.46056e+06
97	4.44499e+06
98	4.38537e+06
99	4.2813e+06
Starting Listening.
start freq: 4550
end freq: 4650
bandwidth: 30
center_freq_khz: 4600
span_khz: 100
0	1.10684e+06
1	1.10032e+06
2	1.08315e+06
3	1.05568e+06
4	1.01842e+06
5	972082
6	917582
7	855985
8	788510
9	716506
10	641430
11	564817
12	488262
13	413384
14	341803
15	275110
16	214835
17	162426
18	119215
19	86400.6
20	65016.3
21	55916.6
22	59755.9
23	76974.8
24	107788
25	152178
26	209889
27	280429
28	363070
29	456862
30	560638
31	673034
32	792505
33	917350
34	1.04573e+06
35	1.17572e+06
36	1.30529e+06
37	1.43239e+06
38	1.55496e+06
39	1.67096e+06
40	1.7784e+06
41	1.8754e+06
42	1.96021e+06
43	2.03123e+06
44	2.08706e+06
45	2.12651e+06
46	2.14866e+06
47	2.15283e+06
48	2.13866e+06
49	2.10608e+06
50	2.05535e+06
51	1.98702e+06
52	1.90202e+06
53	1.80155e+06
54	1.68715e+06
55	1.56065e+06
56	1.42417e+06
57	1.28007e+06
58	1.13094e+06
59	979566
60	828882
61	681927
62	541805
63	411632
64	294483
65	193343
66	111046
67	50226.6
68	13264.9
69	2234.9
70	18855.9
71	64448
72	139892
73	245595
74	381462
75	546873
76	740674
77	961170
78	1.20613e+06
79	1.4728e+06
80	1.75792e+06
81	2.05778e+06
82	2.36824e+06
83	2.6848e+06
84	3.00262e+06
85	3.31666e+06
86	3.62171e+06
87	3.91247e+06
88	4.18369e+06
89	4.43019e+06
90	4.64705e+06
91	4.82961e+06
92	4.97368e+06
93	5.07555e+06
94	5.13213e+06
95	5.14106e+06
96	5.10074e+06
97	5.01049e+06
98	4.87054e+06
99	4.68216e+06
Starting Listening.
start freq: 4750
end freq: 4850
bandwidth: 30
center_freq_khz: 4800
span_khz: 100
0	1.97955e+06
1	1.96692e+06
2	1.93352e+06
3	1.88005e+06
4	1.8076e+06
5	1.71769e+06
6	1.61219e+06
7	1.4933e+06
8	1.36352e+06
9	1.22559e+06
10	1.08244e+06
11	937123
12	792787
13	652574
14	519585
15	396807
16	287058
17	192930
18	116734
19	60451.3
20	25695.5
21	13672.7
22	25155.2
23	60460.7
24	119441
25	201478
26	305490
27	429948
28	572895
29	731983
30	904509
31	1.08746e+06
32	1.27758e+06
33	1.47141e+06
34	1.66536e+06
35	1.85578e+06
36	2.03903e+06
37	2.21154e+06
38	2.3699e+06
39	2.51089e+06
40	2.6316e+06
41	2.72946e+06
42	2.8023e+06
43	2.84838e+06
44	2.8665e+06
45	2.85596e+06
46	2.81661e+06
47	2.7489e+06
48	2.65383e+06
49	2.53299e+06
50	2.38853e+06
51	2.22312e+06
52	2.03992e+06
53	1.84256e+06
54	1.63505e+06
55	1.42173e+06
56	1.20719e+06
57	996223
58	793686
59	604461
60	433348
61	284969
62	163686
63	73509
64	18012.6
65	257.702
66	22719.1
67	87222.4
68	194889
69	346096
70	540439
71	776719
72	1.05294e+06
73	1.3663e+06
74	1.71324e+06
75	2.08946e+06
76	2.48998e+06
77	2.90921e+06
78	3.34101e+06
79	3.77878e+06
80	4.21559e+06
81	4.64426e+06
82	5.05748e+06
83	5.44797e+06
84	5.80855e+06
85	6.13232e+06
86	6.41279e+06
87	6.644e+06
88	6.82063e+06
89	6.93817e+06
90	6.99302e+06
91	6.98258e+06
92	6.90536e+06
93	6.76107e+06
94	6.55069e+06
95	6.27651e+06
96	5.94218e+06
97	5.55272e+06
98	5.11454e+06
99	4.63537e+06
Starting Listening.
start freq: 4950
end freq: 5050
bandwidth: 30
center_freq_khz: 5000
span_khz: 100
0	3.35664e+06
1	3.34524e+06
2	3.30398e+06
3	3.23357e+06
4	3.13529e+06
5	3.01089e+06
6	2.8626e+06
7	2.69307e+06
8	2.50534e+06
9	2.30277e+06
10	2.08899e+06
11	1.86785e+06
12	1.64331e+06
13	1.4194e+06
14	1.20014e+06
15	989474
16	791189
17	608846
18	445718
19	304734
20	188415
21	98834.9
22	37577.9
23	5706.29
24	3740.81
25	31647.6
26	88836.3
27	174168
28	285974
29	422081
30	579854
31	756233
32	947798
33	1.15082e+06
34	1.36134e+06
35	1.57523e+06
36	1.78827e+06
37	1.99623e+06
38	2.19498e+06
39	2.38049e+06
40	2.549e+06
41	2.69705e+06
42	2.82152e+06
43	2.91976e+06
44	2.98961e+06
45	3.02944e+06
46	3.03823e+06
47	3.01554e+06
48	2.96158e+06
49	2.87722e+06
50	2.76391e+06
51	2.62379e+06
52	2.45953e+06
53	2.27439e+06
54	2.07211e+06
55	1.8569e+06
56	1.63332e+06
57	1.40623e+06
58	1.1807e+06
59	961925
60	755111
61	565401
62	397763
63	256893
64	147123
65	72329.8
66	35847.3
67	40391.7
68	87992.3
69	179934
70	316713
71	498001
72	722628
73	988580
74	1.29301e+06
75	1.63224e+06
76	2.00186e+06
77	2.39673e+06
78	2.81104e+06
79	3.23847e+06
80	3.6722e+06
81	4.10508e+06
82	4.5297e+06
83	4.93857e+06
84	5.32419e+06
85	5.67923e+06
86	5.99668e+06
87	6.26995e+06
88	6.49302e+06
89	6.6606e+06
90	6.76825e+06
91	6.81245e+06
92	6.79079e+06
93	6.70202e+06
94	6.54611e+06
95	6.3244e+06
96	6.03955e+06
97	5.69564e+06
98	5.29816e+06
99	4.854e+06
Starting Listening.
start freq: 5150
end freq: 5250
bandwidth: 30
center_freq_khz: 5200
span_khz: 100
0	5.12645e+06
1	5.10327e+06
2	5.03661e+06
3	4.92764e+06
4	4.77824e+06
5	4.59099e+06
6	4.36915e+06
7	4.11656e+06
8	3.8376e+06
9	3.53709e+06
10	3.22026e+06
11	2.89258e+06
12	2.55973e+06
13	2.22748e+06
14	1.90155e+06
15	1.58759e+06
16	1.291e+06
17	1.01688e+06
18	769940
19	554390
20	373885
21	231459
22	129461
23	69522.2
24	52517.7
25	78554.7
26	146967
27	256326
28	404462
29	588505
30	804932
31	1.04963e+06
32	1.31796e+06
33	1.60484e+06
34	1.90487e+06
35	2.21237e+06
36	2.52151e+06
37	2.82644e+06
38	3.12134e+06
39	3.40057e+06
40	3.65878e+06
41	3.89096e+06
42	4.09259e+06
43	4.25969e+06
44	4.38891e+06
45	4.47759e+06
46	4.52384e+06
47	4.52653e+06
48	4.48539e+06
49	4.40096e+06
50	4.2746e+06
51	4.10853e+06
52	3.90573e+06
53	3.66992e+06
54	3.40552e+06
55	3.11755e+06
56	2.81156e+06
57	2.49354e+06
58	2.16981e+06
59	1.84691e+06
60	1.53148e+06
61	1.23015e+06
62	949422
63	695516
64	474296
65	291128
66	150781
67	57330.2
68	14063.1
69	23409
70	86874.2
71	204995
72	377307
73	602329
74	877571
75	1.19955e+06
76	1.56383e+06
77	1.96509e+06
78	2.39717e+06
79	2.85319e+06
80	3.32566e+06
